Source,Target
"millicent_6","is_petnica"
"njaradii_v","is_petnica"
"kamejja","is_petnica"
"rajkazikamatic","is_petnica"
"djuziman","is_petnica"
"sofijaskaro","is_petnica"
"unamolnar","is_petnica"
"mare_milivojevic","is_petnica"
"ptrvcn","is_petnica"
"lil_mim_01","is_petnica"
"jeremic_miona","is_petnica"
"jovanastojannovic","is_petnica"
"askurdjel_","is_petnica"
"nick.petr92","is_petnica"
"oioooooooooooooooio","is_petnica"
"kosanovic_nemanja","is_petnica"
"dejanbeg","is_petnica"
"bozic_j","is_petnica"
"stancho_pansa","is_petnica"
"vizantija.events","is_petnica"
"iva.jakovljevic_04","is_petnica"
"nadajovanovic","is_petnica"
"zokimaski","is_petnica"
"jewelry.tangledworld","is_petnica"
"jelenaaaaaaaaaaaaaaaa","is_petnica"
"j.vuckovic79","is_petnica"
"petnica.international","is_petnica"
"darkomarelj","is_petnica"
"majaomg","is_petnica"
"petar.damjanovic712","is_petnica"
"dejana_vuckovic","is_petnica"
"marija.mitrovic71","is_petnica"
"katarinatorbica","is_petnica"
"m_pancic","is_petnica"
"lostmyavocado","is_petnica"
"taka_privv","is_petnica"
"almaquattro","is_petnica"
"galexejm","is_petnica"
"arsfuturatrio","is_petnica"
"dakic_aleksa","is_petnica"
"milicagavrilovic","is_petnica"
"javniakvarijum","is_petnica"
"kosooka","is_petnica"
"vikings.pride.shop","is_petnica"
"carbon_____monoxide","is_petnica"
"belagligorova","is_petnica"
"d_milovanovic","is_petnica"
"tegetjednorog","is_petnica"
"__tica_m__","is_petnica"
"zalfex","is_petnica"
"minaspasic","is_petnica"
"fizikalci","is_petnica"
"_pawle_","is_petnica"
"natallia.007","is_petnica"
"ceranthor__","is_petnica"
"prijateljidecebeograd","is_petnica"
"sudjordjevic","is_petnica"
"antonija_zmaj","is_petnica"
"forum_mladih","is_petnica"
"aaristoxrat","is_petnica"
"luka.vidov.ic","is_petnica"
"tim.tutin","is_petnica"
"draggana1981","is_petnica"
"arvinkam","is_petnica"
"nn_stojanovic","is_petnica"
"bugastipan","is_petnica"
"kamilicica","is_petnica"
"aljosao","is_petnica"
"ivan__djuroviic","is_petnica"
"stasijap","is_petnica"
"isidoraa.lazic_lp","is_petnica"
"hit.dana.godine","is_petnica"
"_nikolamarkovicc_","is_petnica"
"avelynpetrus","is_petnica"
"mmjeka","is_petnica"
"naucni_klub_np","is_petnica"
"novi_pazar11","is_petnica"
"_ladybug_358","is_petnica"
"vreskiva","is_petnica"
"ana.misovic8","is_petnica"
"slavicafilipovicjovanovic","is_petnica"
"decijapsihologija","is_petnica"
"marko944","is_petnica"
"urosavurdic","is_petnica"
"geoisp","is_petnica"
"bojana.m03","is_petnica"
"danijelasmajgl","is_petnica"
"bellis__perennis_","is_petnica"
"malecka____","is_petnica"
"jjkoprivica","is_petnica"
"ecimovicsaraa","is_petnica"
"marijaljubic","is_petnica"
"masa_nadjalin","is_petnica"
"vanimy_i_baka_prase_fan_page","is_petnica"
"irmakomljenovic","is_petnica"
"ninafath","is_petnica"
"baciprefiks.py","is_petnica"
"evropski_dnevnik","is_petnica"
"voice.of.squirrels","is_petnica"
"tijanagrumic","is_petnica"
"arristophaness","is_petnica"
"ppppppppppppppgggqpq","is_petnica"
"0ula_2va","is_petnica"
"mucibabic_sara","is_petnica"
"marijagojkovic","is_petnica"
"filip_m003","is_petnica"
"biologicarce","is_petnica"
"anadj_01","is_petnica"
"jjovic_v","is_petnica"
"bigger_than_satan_","is_petnica"
"eremic.g","is_petnica"
"bogdanovickaaa","is_petnica"
"jelenaslavkina","is_petnica"
"stefanovic.aleksa","is_petnica"
"brilliantrose_","is_petnica"
"randjelovic_sandra","is_petnica"
"kristijan75t","is_petnica"
"anna_depp_93","is_petnica"
"elena.cuca","is_petnica"
"ivka_lsf","is_petnica"
"akila.b45","is_petnica"
"vanja013","is_petnica"
"highschoolcasecompetition","is_petnica"
"dragamih","is_petnica"
"jelenapavlovic__","is_petnica"
"_djuuu_","is_petnica"
"kovac_gordana","is_petnica"
"mitrovic.ka","is_petnica"
"minadjordjevic01","is_petnica"
"arheo.data","is_petnica"
"thematkovic","is_petnica"
"idc.serbia","is_petnica"
"stolicp","is_petnica"
"luks_djokic","is_petnica"
"anchyokl","is_petnica"
"najboljatinajboljaja","is_petnica"
"sst0310","is_petnica"
"slavica__o","is_petnica"
"medicine._man","is_petnica"
"damjandamnjanovic","is_petnica"
"smiljanic004","is_petnica"
"makeupst.jevtic","is_petnica"
"bosa_dcr","is_petnica"
"la_pluie_sans_parapluie","is_petnica"
"pfe.petnica","is_petnica"
"jovana_m_92","is_petnica"
"standjelaa","is_petnica"
"stanimirovicsofija","is_petnica"
"nada.santrac","is_petnica"
"_milosevicc_m_","is_petnica"
"nikmarta","is_petnica"
"olovne.godine","is_petnica"
"studio.simovic","is_petnica"
"_tamz_m","is_petnica"
"ramonda_11","is_petnica"
"ljiljanarajcic","is_petnica"
"mandja96","is_petnica"
"anastasiijazuvic","is_petnica"
"luka_blagoje95","is_petnica"
"anti_depresiv","is_petnica"
"aleksandra_12_12_","is_petnica"
"skoricmila","is_petnica"
"brankica_kilibarda","is_petnica"
"mirasciev.m","is_petnica"
"httppeachx","is_petnica"
"mayiiiiiiiiiiiii","is_petnica"
"direkcijadmdm","is_petnica"
"ulica_humanosti_srbija","is_petnica"
"djolesd02","is_petnica"
"drh.petnica","is_petnica"
"nik4p","is_petnica"
"anxious_aquarius","is_petnica"
"feel_freedom__","is_petnica"
"123milosjovic","is_petnica"
"kujucev","is_petnica"
"dakkicc","is_petnica"
"duninemi","is_petnica"
"jakov.andrejevic","is_petnica"
"ivana.v.sasic","is_petnica"
"arpadkiralj","is_petnica"
"_srbljak_","is_petnica"
"seminar_geografije_is_petnica","is_petnica"
"bubybook20","is_petnica"
"katarinapetrovic_____","is_petnica"
"nevedjoo","is_petnica"
"pantelicvv","is_petnica"
"inna__54","is_petnica"
"deniciola","is_petnica"
"zsteva","is_petnica"
"alt_gre","is_petnica"
"_nicht_mehr_verfuegbar_4","is_petnica"
"milicavelimirovic","is_petnica"
"david_b.02","is_petnica"
"irina.djurovic","is_petnica"
"wild_death_or_life","is_petnica"
"pavdu","is_petnica"
"ccifranceserbie","is_petnica"
"djuxdjux","is_petnica"
"leeloo_dallas_multipass_","is_petnica"
"sophie_sue_daisy","is_petnica"
"_simke_02","is_petnica"
"pedjak02","is_petnica"
"k.ejt","is_petnica"
"tinchg_","is_petnica"
"limitless__mzeljkovic","is_petnica"
"vukkolarevic","is_petnica"
"dubrravka","is_petnica"
"dunja1802","is_petnica"
"glukogelsrbija","is_petnica"
"milicaantic02","is_petnica"
"norwayinbelgrade","is_petnica"
"kulturabeograda5","is_petnica"
"sashka_novska","is_petnica"
"czrkff","is_petnica"
"mihailo_pavlov","is_petnica"
"paranormal_distribution","is_petnica"
"sei_xyzt","is_petnica"
"stanojkaz","is_petnica"
"galamabi","is_petnica"
"rainsummer_1","is_petnica"
"bjanka_stojanovic","is_petnica"
"antiswb","is_petnica"
"dandevojcica","is_petnica"
"milamilovic03","is_petnica"
"ristovic_tea","is_petnica"
"bajicc.dusann","is_petnica"
"aleksa_knezevic_23","is_petnica"
"jovanajo85","is_petnica"
"pajastojkovic","is_petnica"
"rossovasic","is_petnica"
"vanjica.v","is_petnica"
"malmi_","is_petnica"
"yopa.22","is_petnica"
"teodorajicic_","is_petnica"
"pile_bakino_j","is_petnica"
"slobodan.gajic.71","is_petnica"
"lujka.00","is_petnica"
"irenafilkova","is_petnica"
"anamarija__","is_petnica"
"tepih_servis_valjevo","is_petnica"
"jovanovic_ex_popov","is_petnica"
"avon.tim.006","is_petnica"
"amadv39","is_petnica"
"biljanabibajasic","is_petnica"
"bojanaalazic","is_petnica"
"caki__00","is_petnica"
"varnicic_mirjana","is_petnica"
"dmarijanana","is_petnica"
"vera_mijatovic","is_petnica"
"aleksa.vulicevic","is_petnica"
"bekulus","is_petnica"
"vicentijevic_l","is_petnica"
"trn_ova_ruzica","is_petnica"
"bogdan.raonic","is_petnica"
"sselenic","is_petnica"
"klubpetica","is_petnica"
"hrubikovaa","is_petnica"
"leopolddd111__mmpapir","is_petnica"
"desi.nemsi","is_petnica"
"konstantinzunic","is_petnica"
"nsdespot","is_petnica"
"_novakovic.s_","is_petnica"
"ugrinov_s","is_petnica"
"b_krsmanovic","is_petnica"
"stasaa._","is_petnica"
"tararajic_","is_petnica"
"nikolakurtic","is_petnica"
"elhan_dazdarevic","is_petnica"
"ceser_info","is_petnica"
"birdlife_serbia","is_petnica"
"bana_i_tacka","is_petnica"
"tufna004","is_petnica"
"salasvojvodic","is_petnica"
"photomilicamk","is_petnica"
"jovanovicn.96","is_petnica"
"realni_sanjar","is_petnica"
"jabelix80","is_petnica"
"_curly_mary_","is_petnica"
"_maja_79","is_petnica"
"codaniii","is_petnica"
"vujovic.sasa","is_petnica"
"pavletomic_2006","is_petnica"
"rcbelgradesava","is_petnica"
"balicjasmina009","is_petnica"
"cokavukovic","is_petnica"
"violetakojovic","is_petnica"
"akshuma","is_petnica"
"maki.tas520","is_petnica"
"draganprodanovic84","is_petnica"
"svetlana_pavlovic_","is_petnica"
"b.jelenaa","is_petnica"
"djordjevicka24","is_petnica"
"tadija_192","is_petnica"
"_pangea_","is_petnica"
"ivana__janjic","is_petnica"
"toski_69","is_petnica"
"sara_barac","is_petnica"
"lela_jela","is_petnica"
"perkos","is_petnica"
"martinnikolesku","is_petnica"
"reljavu","is_petnica"
"lukatalks","is_petnica"
"ivan__f_","is_petnica"
"alex74djukic","is_petnica"
"dusanzubnar","is_petnica"
"enna_fraser","is_petnica"
"milutinteovanovic","is_petnica"
"veseli.n_","is_petnica"
"aeterna_discipulus","is_petnica"
"polarizovana","is_petnica"
"danicadjordjevic01","is_petnica"
"brkaa_","is_petnica"
"bozanicvesna","is_petnica"
"nuuux","is_petnica"
"belgradeai","is_petnica"
"ivavrtacnik","is_petnica"
"cvetkovicc998","is_petnica"
"luka__j_05","is_petnica"
"centar_u_boji","is_petnica"
"goransandic03","is_petnica"
"zarebulic","is_petnica"
"jelena19210","is_petnica"
"innna.inny","is_petnica"
"ivancevic___","is_petnica"
"poslovi_infostud","is_petnica"
"danijelaxb","is_petnica"
"stevanovic.0","is_petnica"
"rotaractclubnis","is_petnica"
"colovicirena","is_petnica"
"minjabio","is_petnica"
"jelenija_22","is_petnica"
"milos.stojke.stojanovic","is_petnica"
"zlatandecko","is_petnica"
"3tdentbl","is_petnica"
"jovvovic","is_petnica"
"selena_herself","is_petnica"
"ivana.ivancicc","is_petnica"
"kristalina_by_zzoricazz","is_petnica"
"majasumar","is_petnica"
"kraetus","is_petnica"
"sonja.janx","is_petnica"
"ivanavb93","is_petnica"
"nadica_nana","is_petnica"
"dorylle_","is_petnica"
"vukbeli_","is_petnica"
"typhoon994","is_petnica"
"_white__walker_","is_petnica"
"js997","is_petnica"
"uros_gavric","is_petnica"
"tijanaradovic","is_petnica"
"biljalesevic","is_petnica"
"zdravkovic_nina","is_petnica"
"markodax007","is_petnica"
"wasnameless","is_petnica"
"imobrazovanje","is_petnica"
"lenavukic13","is_petnica"
"ana_marija_dujic2401","is_petnica"
"tomovic.e","is_petnica"
"mihajlo_dll","is_petnica"
"prettylittlepsycho00","is_petnica"
"nesa_bombona","is_petnica"
"tehanuspace","is_petnica"
"darwins_demon","is_petnica"
"__milos_tomic__","is_petnica"
"m_zorica_3","is_petnica"
"ozivljavam","is_petnica"
"gagulence_lol","is_petnica"
"_kalaba","is_petnica"
"madmax251280","is_petnica"
"mina_milenkovic_","is_petnica"
"bojanacosovic","is_petnica"
"mikes_lala","is_petnica"
"sofijadragosavac","is_petnica"
"kvaziprof_gara","is_petnica"
"knezz_vizi","is_petnica"
"nikola56_","is_petnica"
"_niksav54_ng","is_petnica"
"kacaaat_","is_petnica"
"tiha__voda","is_petnica"
"d.a.n.i.c.a.s","is_petnica"
"nikolic_sanja","is_petnica"
"hotelrozaje","is_petnica"
"vukovicevaa","is_petnica"
"patooljak","is_petnica"
"natasha_njanja","is_petnica"
"memorijal.nadezde.petrovic","is_petnica"
"doslicaleksandra","is_petnica"
"jtrajkoovic","is_petnica"
"__a_n_dj_a__","is_petnica"
"lela_milivojevic","is_petnica"
"tihairena","is_petnica"
"_lazic_26","is_petnica"
"_natasica_","is_petnica"
"rada_balaban","is_petnica"
"brankica.1975","is_petnica"
"mmilica.15","is_petnica"
"summeeeeeeeeeer","is_petnica"
"natasazekovic59","is_petnica"
"biljanakuzmanovska","is_petnica"
"moje_3","is_petnica"
"snezana411","is_petnica"
"ivan__djurovic","is_petnica"
"zoranzivic74","is_petnica"
"bozovicmaja","is_petnica"
"milenaraj","is_petnica"
"era_vae","is_petnica"
"unemotional_tokyo","is_petnica"
"_marija_ninkovic","is_petnica"
"lida.dida","is_petnica"
"suzana.simicdobric","is_petnica"
"kristina_petroviic","is_petnica"
"neskovicdragisa","is_petnica"
"milica1835","is_petnica"
"todosijevic.zoran","is_petnica"
"czmcuka","is_petnica"
"zumrakin","is_petnica"
"fudbalski_klub_stiski_kurjak","is_petnica"
"dragan_narancic","is_petnica"
"svetlanavaljarevic","is_petnica"
"kolarac_kolarceva_zaduzbina","is_petnica"
"luis_sajfer","is_petnica"
"laktozni_ljubavnik","is_petnica"
"suncica.zdravkovic","is_petnica"
"missjwonders","is_petnica"
"predrag1807","is_petnica"
"marko_spasojevic99","is_petnica"
"jovanapapan","is_petnica"
"the_sunny_jn","is_petnica"
"aleks.mandic","is_petnica"
"yintuyang","is_petnica"
"_djordjevicivan_","is_petnica"
"montvaljevo","is_petnica"
"iva_organdzieva","is_petnica"
"kancelarijazamlade_prijepolje","is_petnica"
"_bumbar31","is_petnica"
"ognjen.pavlovic.7146","is_petnica"
"andjelakandic","is_petnica"
"krnjajab","is_petnica"
"sofija_vig","is_petnica"
"teodora_912","is_petnica"
"jilldkg_","is_petnica"
"opaklopanbg","is_petnica"
"_lukap_01","is_petnica"
"modestymighty","is_petnica"
"anticivanaa","is_petnica"
"sanja11235813","is_petnica"
"empabu50","is_petnica"
"7lagrassematinee","is_petnica"
"vesnasrdjan","is_petnica"
"milovanovica","is_petnica"
"gocamaticos73","is_petnica"
"treci.element","is_petnica"
"jelenatica_nikolic","is_petnica"
"mihajlovnatasa76","is_petnica"
"dankazivkov","is_petnica"
"nkl.rdlvc","is_petnica"
"bataurakovic","is_petnica"
"milan_markovic56","is_petnica"
"lakic_p","is_petnica"
"marijalubardic","is_petnica"
"chupkaa13","is_petnica"
"mina_rajkovic","is_petnica"
"danilopejcic","is_petnica"
"pojeomarko","is_petnica"
"besmrtninarq","is_petnica"
"stijacic.m","is_petnica"
"lazar__01","is_petnica"
"bujandrra","is_petnica"
"loshmir","is_petnica"
"koka.kole","is_petnica"
"_amijuskovic","is_petnica"
"manic.k_","is_petnica"
"ceca0975","is_petnica"
"dragi.predragi","is_petnica"
"o.kreacija","is_petnica"
"lelaa_10","is_petnica"
"rasid_78","is_petnica"
"bos_portal_za_mlade_mingl","is_petnica"
"topcar357","is_petnica"
"dinatenji","is_petnica"
"khaleesivvv","is_petnica"
"neenaaa72","is_petnica"
"_zvezdanaar","is_petnica"
"sanjasss123","is_petnica"
"milosevicc____","is_petnica"
"dariopiukovic01","is_petnica"
"ivannezah","is_petnica"
"poetadepressa","is_petnica"
"_perfectly.reckless_","is_petnica"
"dragan.micic","is_petnica"
"vladicarandjelov","is_petnica"
"dordevicnemanja","is_petnica"
"vukasin.stanojevic","is_petnica"
"mercury_astrid","is_petnica"
"misel_zubenica","is_petnica"
"josiceva_","is_petnica"
"boskor","is_petnica"
"bozickovic.katarina","is_petnica"
"agazigazigazi","is_petnica"
"goran.petrovic.goran","is_petnica"
"_ambicija_","is_petnica"
"aleksandarplankos","is_petnica"
"dunjagutovic","is_petnica"
"mwedzim","is_petnica"
"budi_musko_klub_ki","is_petnica"
"ivanah2o","is_petnica"
"privatna_gimnazija_antony_mpb","is_petnica"
"mojzer_arheolog","is_petnica"
"svetlana.garic","is_petnica"
"savic_tea","is_petnica"
"arhiolog_","is_petnica"
"brankoradovic98","is_petnica"
"sergejpetrovic1512","is_petnica"
"anja.tesic","is_petnica"
"nikola140503","is_petnica"
"astro.nemo","is_petnica"
"relja_brdar","is_petnica"
"larspurlarsizam","is_petnica"
"dusicakojic","is_petnica"
"masaabozovic","is_petnica"
"djukicandjela","is_petnica"
"kovachevicka","is_petnica"
"branislavbelotic40","is_petnica"
"tanjapetrovic1235","is_petnica"
"katarina_k_k_","is_petnica"
"buba_ma_ra","is_petnica"
"anja.popovic98","is_petnica"
"natasa.mitic.773","is_petnica"
"enviro.punk","is_petnica"
"_filipilic01_","is_petnica"
"stefan__delic","is_petnica"
"the_waybridge","is_petnica"
"aleksandric_filip","is_petnica"
"biljana_andjelkovic97","is_petnica"
"mjokic_","is_petnica"
"marija_djuric__","is_petnica"
"harleytlv","is_petnica"
"nikola_0110","is_petnica"
"getaut","is_petnica"
"paseportu","is_petnica"
"ilija_marinkovic_04","is_petnica"
"zorica.1976","is_petnica"
"mesanovicgoran","is_petnica"
"panicim","is_petnica"
"jane_djo","is_petnica"
"milica__lukic__","is_petnica"
"kapetan_doktor","is_petnica"
"ivana.budinski","is_petnica"
"smolovic","is_petnica"
"dedinjebillboard","is_petnica"
"ivanovic_137","is_petnica"
"_unuka_ljubicice_","is_petnica"
"granic.ivan.01","is_petnica"
"mira_spirogira","is_petnica"
"null_percent","is_petnica"
"sarakrstic___","is_petnica"
"lana_del_hrana","is_petnica"
"canjijevi","is_petnica"
"alexerys_willow","is_petnica"
"guitar.child.02","is_petnica"
"kikicakn","is_petnica"
"coye_ye","is_petnica"
"neda.bakal","is_petnica"
"nadjagavranovic","is_petnica"
"dramazonka","is_petnica"
"pya132","is_petnica"
"_trbovic","is_petnica"
"doske.02","is_petnica"
"mama_dva_djavolka","is_petnica"
"filipovic_katarinaa","is_petnica"
"aedonabg","is_petnica"
"tanja_stankovic","is_petnica"
"jovankaziv","is_petnica"
"88milichica","is_petnica"
"__artep","is_petnica"
"atanasovska","is_petnica"
"anastasija_glodjovic","is_petnica"
"zita.seres","is_petnica"
"relja.milovic","is_petnica"
"radovan.va","is_petnica"
"dragovic_j","is_petnica"
"miodrag.jovanovic.67","is_petnica"
"isidoramilosev","is_petnica"
"rambosekm","is_petnica"
"isus_mesija","is_petnica"
"b.cujic","is_petnica"
"kikisapica","is_petnica"
"kecmanbogdan","is_petnica"
"dinic.jovana","is_petnica"
"vasilije.vukovic","is_petnica"
"markomannnnn","is_petnica"
"ljubicatasic","is_petnica"
"ana_b_lin","is_petnica"
"racicaleksa","is_petnica"
"darusimihajlov","is_petnica"
"visnjanobservatory","is_petnica"
"gandalgorn749","is_petnica"
"djole_2112","is_petnica"
"saint.georges.fencing","is_petnica"
"m_i_n_i_c","is_petnica"
"rotaracttulua","is_petnica"
"banjanin_","is_petnica"
"vukgordic6","is_petnica"
"anja_radic_02","is_petnica"
"r.i.c.e.b.a.l.l","is_petnica"
"klisura_djordje","is_petnica"
"katarina_andjelkovic","is_petnica"
"ekonet2017","is_petnica"
"stanojevicgorica","is_petnica"
"ljubinkatutunovic","is_petnica"
"lupus023","is_petnica"
"editalukic","is_petnica"
"luka_velicko","is_petnica"
"rudan.jovana","is_petnica"
"tetrahymenathermophilus","is_petnica"
"mladenovicolivera","is_petnica"
"despot_the_tiranin","is_petnica"
"kres.mi","is_petnica"
"milica.mitic97","is_petnica"
"aidazzles","is_petnica"
"markovukcevic20","is_petnica"
"sladjaa29","is_petnica"
"frauatonika","is_petnica"
"rotaryclubstaribecej","is_petnica"
"majapetkovicivanovic","is_petnica"
"au_eureka","is_petnica"
"__femto__","is_petnica"
"sarapetkoviic","is_petnica"
"mario.cekic","is_petnica"
"nekoristim_viseeeeeee12","is_petnica"
"_ljxbica","is_petnica"
"lazar.zenit","is_petnica"
"teacvetkovic13","is_petnica"
"alexmikaac","is_petnica"
"jasna_02_","is_petnica"
"popara_black_n_red","is_petnica"
"krfrkfejs_msej_du","is_petnica"
"ludaicjovan","is_petnica"
"emamaticblagojevic","is_petnica"
"gharamija","is_petnica"
"darkpoetdarkdark","is_petnica"
"dragana.dimitrijevic.167","is_petnica"
"valentajns","is_petnica"
"djurdjevnn","is_petnica"
"nevena_radovanoviic","is_petnica"
"anjastefanovic21","is_petnica"
"johnnie___boy","is_petnica"
"kreativni_kutak12","is_petnica"
"ukulele_villain","is_petnica"
"missdi_7","is_petnica"
"5lonica_mica","is_petnica"
"nikolaastanojevic","is_petnica"
"togu_zdravo_sedenje","is_petnica"
"teodoram___","is_petnica"
"katarinastekic","is_petnica"
"snezana303","is_petnica"
"v_sladojevic","is_petnica"
"aleksamarusic","is_petnica"
"sofijasolaja","is_petnica"
"_stefan_mitrovic","is_petnica"
"tejicaa","is_petnica"
"duka.dule","is_petnica"
"stasicj","is_petnica"
"g.o_r.a_n","is_petnica"
"angie__m12","is_petnica"
"a.nenado","is_petnica"
"natalija.nesic","is_petnica"
"montipajtonovka","is_petnica"
"jelena007777","is_petnica"
"sladja444","is_petnica"
"prijemni1","is_petnica"
"serbiabusinessrun","is_petnica"
"voja012","is_petnica"
"tijana_tomasevic","is_petnica"
"sjk_xv","is_petnica"
"darksidecorner","is_petnica"
"jelenatosic11","is_petnica"
"marina._.pecinar","is_petnica"
"nvoprona","is_petnica"
"osigurajznanje","is_petnica"
"im_just_a_poor_bot","is_petnica"
"metromedia_rs","is_petnica"
"ljubica_simeunovic","is_petnica"
"wecouldcrash","is_petnica"
"bozidar_bajic","is_petnica"
"severusova","is_petnica"
"lelas_1864","is_petnica"
"kaludjerka_rakija","is_petnica"
"lvlada123","is_petnica"
"danijela.ratic","is_petnica"
"vuksanovic_jovana","is_petnica"
"trippinsrbija","is_petnica"
"turnirmladihfizicara","is_petnica"
"tekla3d","is_petnica"
"jabucilo_","is_petnica"
"jasmina.arsenijevic","is_petnica"
"emilija_corovic","is_petnica"
"lalitydora","is_petnica"
